"","SampleEventWQID","SampleEventID","Temperature","Salinity","DissolvedOxygen","pH","Depth","SampleDepth","Secchi","TurbidityYSI","TurbidityHach","Comments","CollectionTime","PercentDissolvedOxygen","YSICalibration","YSINotes"
"16673","SLCOLL_20211006_1_0269_1_01","SLCOLL_20211006_1_0269_1",28.3,10.67,5.35,7.95,0.75,NA,0.25,27.23,34.5,NA,NA,NA,NA,NA
"16674","SLCOLL_20211006_1_0270_1_01","SLCOLL_20211006_1_0270_1",28.5,8.77,5.35,7.87,1.1,NA,0.5,23.71,7.88,NA,NA,NA,NA,NA
"16675","SLCOLL_20211006_1_0271_1_01","SLCOLL_20211006_1_0271_1",28.5,3.41,5.07,7.9,0.8,NA,0.45,13.33,19.1,NA,NA,NA,NA,NA
"16676","CRCOLL_20211012_1_0230_1_01","CRCOLL_20211012_1_0230_1",28.4,10.52,5.88,7.66,1,NA,1,0.44,1.46,NA,NA,NA,NA,NA
"16677","CRCOLL_20211012_1_0231_1_01","CRCOLL_20211012_1_0231_1",29.3,16.25,4.38,7.59,0.65,NA,0.65,0.83,2.15,NA,NA,NA,NA,NA
"16678","CRCOLL_20211012_1_0232_1_01","CRCOLL_20211012_1_0232_1",29.1,22.84,5.77,7.85,0.65,NA,0.65,1.27,2.48,NA,NA,NA,NA,NA
"16679","CRCOLL_20211012_1_0233_1_01","CRCOLL_20211012_1_0233_1",30.8,23.87,6.36,7.8,0.4,NA,0.4,6.33,3.24,NA,NA,NA,NA,NA
"16680","LXCOLL_20211103_1_0242_1_01","LXCOLL_20211103_1_0242_1",26.3,14.62,5.02,7.68,0.75,NA,0.75,9.1,3.4,NA,NA,NA,NA,NA
"16681","LXCOLL_20211103_1_0243_1_01","LXCOLL_20211103_1_0243_1",26.7,15.33,5.09,7.67,0.5,NA,0.5,20.56,3.42,NA,NA,NA,NA,NA
"16682","LXCOLL_20211103_1_0244_1_01","LXCOLL_20211103_1_0244_1",25.8,10.16,4.43,7.75,0.5,NA,0.5,4.25,3.41,NA,NA,NA,NA,NA
"16683","LXCOLL_20211103_1_0246_1_01","LXCOLL_20211103_1_0246_1",26.8,24.13,7.76,7.95,0.5,NA,0.5,27.63,4.87,NA,NA,NA,NA,NA
"16684","LXCOLL_20211103_1_0247_1_01","LXCOLL_20211103_1_0247_1",26.9,22.85,6.34,7.8,0.7,NA,0.7,19.35,5.41,NA,NA,NA,NA,NA
"16685","LXCOLL_20211103_1_0249_1_01","LXCOLL_20211103_1_0249_1",27.1,21.17,7.12,7.85,0.6,NA,0.6,19.32,6.41,NA,NA,NA,NA,NA
"16686","SLCOLL_20211104_1_0255_1_01","SLCOLL_20211104_1_0255_1",24.8,19.53,6.07,8.08,1,NA,1,17.5,4.14,NA,NA,NA,NA,NA
"16687","SLCOLL_20211104_1_0256_1_01","SLCOLL_20211104_1_0256_1",24.2,15.36,6.14,8.05,0.85,NA,0.85,48.63,8.44,NA,NA,NA,NA,NA
"16688","SLCOLL_20211104_1_0257_1_01","SLCOLL_20211104_1_0257_1",24.6,15.7,6.09,8.02,1.05,NA,1.05,21.77,4.14,NA,NA,NA,NA,NA
"16689","SLCOLL_20211104_1_0261_1_01","SLCOLL_20211104_1_0261_1",24.5,12.07,5.97,8.07,1.25,NA,1.25,2.89,2.14,NA,NA,NA,NA,NA
"16690","SLCOLL_20211104_1_0262_1_01","SLCOLL_20211104_1_0262_1",25.1,16.43,5.9,7.95,0.75,NA,0.75,79.21,9.31,NA,NA,NA,NA,NA
"16691","SLCOLL_20211104_1_0264_1_01","SLCOLL_20211104_1_0264_1",25,12.65,6.65,8.04,0.85,NA,0.85,8.72,2.93,NA,NA,NA,NA,NA
"16692","SLCOLL_20211104_1_0269_1_01","SLCOLL_20211104_1_0269_1",25,15.77,5.79,7.97,0.7,NA,0.4,184.31,NA,"TurbidityHach not recorded",NA,NA,NA,NA
"16693","SLCOLL_20211104_1_0270_1_01","SLCOLL_20211104_1_0270_1",25.2,15.04,5.89,7.99,0.9,NA,0.9,46.58,10.1,NA,NA,NA,NA,NA
"16694","SLCOLL_20211104_1_0271_1_01","SLCOLL_20211104_1_0271_1",24.9,9.9,5.23,7.88,0.95,NA,0.6,112.03,11.2,NA,NA,NA,NA,NA
"16695","CRCOLL_20211115_1_0230_1_01","CRCOLL_20211115_1_0230_1",20.8,9.5,7.28,7.69,0.75,NA,0.75,2.89,4.82,NA,NA,NA,NA,NA
"16696","CRCOLL_20211115_1_0231_1_01","CRCOLL_20211115_1_0231_1",20.2,12,7.35,7.76,0.5,NA,0.5,2.2,3.91,NA,NA,NA,NA,NA
"16697","CRCOLL_20211115_1_0232_1_01","CRCOLL_20211115_1_0232_1",21.7,18,6.6,7.72,0.5,NA,0.5,4.9,3.57,NA,NA,NA,NA,NA
"16698","CRCOLL_20211115_1_0233_1_01","CRCOLL_20211115_1_0233_1",21.8,21,6.45,7.69,0.5,NA,0.5,3.22,3.49,NA,NA,NA,NA,NA
"16699","LXCOLL_20211207_1_0242_1_01","LXCOLL_20211207_1_0242_1",23.9,20.29,5.63,7.74,0.9,NA,0.9,6.58,2.15,NA,NA,NA,NA,NA
"16700","LXCOLL_20211207_1_0243_1_01","LXCOLL_20211207_1_0243_1",24.2,19.92,6.06,7.78,0.5,NA,0.5,6.18,3.21,NA,NA,NA,NA,NA
"16701","LXCOLL_20211207_1_0244_1_01","LXCOLL_20211207_1_0244_1",23.2,13.27,5.52,7.58,0.95,NA,0.95,3.11,2.4,NA,NA,NA,NA,NA
"16702","LXCOLL_20211207_1_0246_1_01","LXCOLL_20211207_1_0246_1",24.2,25.41,5.55,7.77,0.65,NA,0.65,3.15,3.44,NA,NA,NA,NA,NA
"16703","LXCOLL_20211207_1_0247_1_01","LXCOLL_20211207_1_0247_1",24.6,24.18,4.84,7.7,0.9,NA,0.9,3.43,2.95,NA,NA,NA,NA,NA
"16704","LXCOLL_20211207_1_0249_1_01","LXCOLL_20211207_1_0249_1",24.5,26.72,5.91,7.87,0.65,NA,0.65,7.72,4.1,NA,NA,NA,NA,NA
"16705","SLCOLL_20211208_1_0255_1_01","SLCOLL_20211208_1_0255_1",22.2,18.88,6.1,7.88,0.6,NA,0.6,4.85,3.56,NA,NA,NA,NA,NA
"16706","SLCOLL_20211208_1_0256_1_01","SLCOLL_20211208_1_0256_1",22.2,15.14,7.39,7.87,0.6,NA,0.6,7.81,6.96,NA,NA,NA,NA,NA
"16707","SLCOLL_20211208_1_0257_1_01","SLCOLL_20211208_1_0257_1",22.5,14.99,6.85,7.83,0.6,NA,0.6,13.86,13,NA,NA,NA,NA,NA
"16708","SLCOLL_20211208_1_0261_1_01","SLCOLL_20211208_1_0261_1",20.7,9.2,6.66,7.62,0.7,NA,0.7,6.51,4.45,NA,NA,NA,NA,NA
"16709","SLCOLL_20211208_1_0262_1_01","SLCOLL_20211208_1_0262_1",20.5,9.35,7.38,7.77,0.4,NA,0.4,3.19,3.1,NA,NA,NA,NA,NA
"16710","SLCOLL_20211208_1_0264_1_01","SLCOLL_20211208_1_0264_1",20.9,9.14,7.55,7.69,0.4,NA,0.4,4.49,3.79,NA,NA,NA,NA,NA
"16711","SLCOLL_20211208_1_0269_1_01","SLCOLL_20211208_1_0269_1",22.4,12.11,7.23,7.83,0.55,NA,0.55,10.22,7.62,NA,NA,NA,NA,NA
"16712","SLCOLL_20211208_1_0270_1_01","SLCOLL_20211208_1_0270_1",22.5,11.48,7.63,7.87,0.9,NA,0.6,10.02,6.55,NA,NA,NA,NA,NA
"16713","SLCOLL_20211208_1_0271_1_01","SLCOLL_20211208_1_0271_1",22,7.49,8.52,7.94,0.65,NA,0.65,15.53,8.69,NA,NA,NA,NA,NA
"16714","CRCOLL_20211214_1_0230_1_01","CRCOLL_20211214_1_0230_1",24.1,10.36,8.04,7.94,0.65,NA,0.65,3.14,2.9,NA,NA,NA,NA,NA
"16715","CRCOLL_20211214_1_0231_1_01","CRCOLL_20211214_1_0231_1",23.9,13.77,8.02,8.04,0.5,NA,0.5,2.33,2.59,NA,NA,NA,NA,NA
"16716","CRCOLL_20211214_1_0232_1_01","CRCOLL_20211214_1_0232_1",24.5,19.36,7.82,8.08,0.5,NA,0.5,8.08,2.6,NA,NA,NA,NA,NA
"16717","CRCOLL_20211214_1_0233_1_01","CRCOLL_20211214_1_0233_1",24.6,22.08,7.58,8.08,0.45,NA,0.45,3.23,2.75,NA,NA,NA,NA,NA
"16718","TBCOLL_20150915_1_0278_1_01","TBCOLL_20150915_1_0278_1",28.4,25.9,5.05,8.4,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16719","TBCOLL_20150915_1_0280_1_01","TBCOLL_20150915_1_0280_1",28.5,26.7,5.11,8.5,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16720","TBCOLL_20150915_1_0282_1_01","TBCOLL_20150915_1_0282_1",29.8,28.6,6.47,8.6,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16721","LXCOLL_20151006_1_0242_1_01","LXCOLL_20151006_1_0242_1",28.6,19,4.74,7.8,1.75,NA,1.75,NA,NA,NA,NA,NA,NA,NA
"16722","LXCOLL_20151006_1_0243_1_01","LXCOLL_20151006_1_0243_1",28.2,19,4.07,7.8,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16723","LXCOLL_20151006_1_0244_1_01","LXCOLL_20151006_1_0244_1",28.5,25.9,3.15,7.6,1.25,NA,1.25,NA,NA,NA,NA,NA,NA,NA
"16724","LXCOLL_20151006_1_0246_1_01","LXCOLL_20151006_1_0246_1",29.2,26,6.34,8,1.6,NA,1,NA,NA,NA,NA,NA,NA,NA
"16725","LXCOLL_20151006_1_0247_1_01","LXCOLL_20151006_1_0247_1",29.2,24.9,5.79,8,1.5,NA,1,NA,NA,NA,NA,NA,NA,NA
"16726","LXCOLL_20151006_1_0249_1_01","LXCOLL_20151006_1_0249_1",29.3,25,6.68,8.1,1.6,NA,1,NA,NA,NA,NA,NA,NA,NA
"16727","SLCOLL_20151007_1_0255_1_01","SLCOLL_20151007_1_0255_1",27,15.7,4.14,7.8,1.25,NA,1,NA,NA,NA,NA,NA,NA,NA
"16728","SLCOLL_20151007_1_0256_1_01","SLCOLL_20151007_1_0256_1",27.5,19.6,2.54,7.9,1.1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16729","SLCOLL_20151007_1_0257_1_01","SLCOLL_20151007_1_0257_1",27.8,18.3,2.93,7.9,1,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16730","SLCOLL_20151007_1_0261_1_01","SLCOLL_20151007_1_0261_1",27,9,3.79,8,1.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16731","SLCOLL_20151007_1_0262_1_01","SLCOLL_20151007_1_0262_1",27.1,9.2,4.56,7.8,1.25,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16732","SLCOLL_20151007_1_0264_1_01","SLCOLL_20151007_1_0264_1",27.8,9.3,3.95,7.8,1.2,NA,1.2,NA,NA,NA,NA,NA,NA,NA
"16733","SLCOLL_20151007_1_0269_1_01","SLCOLL_20151007_1_0269_1",27.3,7.5,4.5,7.8,1.25,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16734","SLCOLL_20151007_1_0270_1_01","SLCOLL_20151007_1_0270_1",27.7,7.4,3.19,7.9,1,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16735","SLCOLL_20151007_1_0271_1_01","SLCOLL_20151007_1_0271_1",27.9,5,1.56,7.9,1,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16736","TBCOLL_20151023_1_0278_1_01","TBCOLL_20151023_1_0278_1",24.8,29.2,6.09,8.2,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"16737","TBCOLL_20151023_1_0280_1_01","TBCOLL_20151023_1_0280_1",24.3,29.1,6.07,8.3,0.7,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"16738","TBCOLL_20151023_1_0282_1_01","TBCOLL_20151023_1_0282_1",23.9,29,4.15,8.3,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16739","LXCOLL_20151102_1_0242_1_01","LXCOLL_20151102_1_0242_1",28.9,23.8,5.2,8,1.25,NA,1.25,NA,NA,NA,NA,NA,NA,NA
"16740","LXCOLL_20151102_1_0243_1_01","LXCOLL_20151102_1_0243_1",29.2,25.7,6.19,8,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16741","LXCOLL_20151102_1_0244_1_01","LXCOLL_20151102_1_0244_1",28.9,23.3,6.61,8,1.25,NA,1.25,NA,NA,NA,NA,NA,NA,NA
"16742","LXCOLL_20151102_1_0246_1_01","LXCOLL_20151102_1_0246_1",29,31.5,5.65,8,0.9,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"16743","LXCOLL_20151102_1_0247_1_01","LXCOLL_20151102_1_0247_1",28.8,31.3,5.37,8,0.9,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"16744","LXCOLL_20151102_1_0249_1_01","LXCOLL_20151102_1_0249_1",29,31.6,6.2,8,0.9,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"16745","SLCOLL_20151103_1_0255_1_01","SLCOLL_20151103_1_0255_1",27.1,19.6,6.15,8.1,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16746","SLCOLL_20151103_1_0256_1_01","SLCOLL_20151103_1_0256_1",27.3,18.7,6.86,8.2,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16747","SLCOLL_20151103_1_0257_1_01","SLCOLL_20151103_1_0257_1",27.3,17.8,6.59,8.2,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16748","SLCOLL_20151103_1_0261_1_01","SLCOLL_20151103_1_0261_1",27.3,13.6,6.69,8.2,0.9,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"16749","SLCOLL_20151103_1_0262_1_01","SLCOLL_20151103_1_0262_1",27.3,15.6,6.66,8.2,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16750","SLCOLL_20151103_1_0264_1_01","SLCOLL_20151103_1_0264_1",27.5,13.5,7.18,8.2,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16751","SLCOLL_20151103_1_0269_1_01","SLCOLL_20151103_1_0269_1",27.1,15.6,6.69,8.2,0.9,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"16752","SLCOLL_20151103_1_0270_1_01","SLCOLL_20151103_1_0270_1",28.2,15.5,6.72,8.2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16753","SLCOLL_20151103_1_0271_1_01","SLCOLL_20151103_1_0271_1",27.9,13.5,7.71,8.2,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16754","TBCOLL_20151130_1_0278_1_01","TBCOLL_20151130_1_0278_1",21.4,31.2,5.39,8.2,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16755","TBCOLL_20151201_1_0280_1_01","TBCOLL_20151201_1_0280_1",22,29,NA,NA,0.4,NA,0.4,NA,NA,"pH DissolvedOxygen not recorded",NA,NA,NA,NA
"16756","TBCOLL_20151201_1_0282_1_01","TBCOLL_20151201_1_0282_1",22.3,29.5,NA,NA,0.5,NA,0.5,NA,NA,"pH DissolvedOxygen not recorded",NA,NA,NA,NA
"16757","LXCOLL_20151201_1_0242_1_01","LXCOLL_20151201_1_0242_1",24.8,21.5,7.04,8.2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16758","LXCOLL_20151201_1_0243_1_01","LXCOLL_20151201_1_0243_1",24.9,23.1,7.38,8.2,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16759","LXCOLL_20151201_1_0244_1_01","LXCOLL_20151201_1_0244_1",24.4,18.1,7.46,8.2,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16760","LXCOLL_20151201_1_0246_1_01","LXCOLL_20151201_1_0246_1",24.8,23.7,6.62,8,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16761","LXCOLL_20151201_1_0247_1_01","LXCOLL_20151201_1_0247_1",24.7,27.5,5.54,8,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16762","LXCOLL_20151201_1_0249_1_01","LXCOLL_20151201_1_0249_1",24.7,26.8,6.71,8.1,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16763","SLCOLL_20151202_1_0255_1_01","SLCOLL_20151202_1_0255_1",23.8,14.1,7.06,8.1,0.9,NA,0.9,NA,NA,NA,NA,NA,NA,NA
"16764","SLCOLL_20151202_1_0256_1_01","SLCOLL_20151202_1_0256_1",24,12.3,6.92,8.1,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"16765","SLCOLL_20151202_1_0257_1_01","SLCOLL_20151202_1_0257_1",24,11.8,6.37,8.1,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16766","SLCOLL_20151202_1_0261_1_01","SLCOLL_20151202_1_0261_1",23.7,6.5,7.36,8.2,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16767","SLCOLL_20151202_1_0262_1_01","SLCOLL_20151202_1_0262_1",24.4,8.5,7.76,8.1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16768","SLCOLL_20151202_1_0264_1_01","SLCOLL_20151202_1_0264_1",24.1,6.5,7.01,8.1,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16769","SLCOLL_20151202_1_0269_1_01","SLCOLL_20151202_1_0269_1",24.1,9.5,7.3,8.1,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16770","SLCOLL_20151202_1_0270_1_01","SLCOLL_20151202_1_0270_1",24.3,10.4,6.48,8.2,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"16771","SLCOLL_20151202_1_0271_1_01","SLCOLL_20151202_1_0271_1",24.7,8,6.23,8.1,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16772","TBCOLL_20151216_1_0278_1_01","TBCOLL_20151216_1_0278_1",23.5,31.5,5.98,8.2,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16773","TBCOLL_20151216_1_0280_1_01","TBCOLL_20151216_1_0280_1",22.9,32.9,5.88,8.3,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16774","TBCOLL_20151216_1_0282_1_01","TBCOLL_20151216_1_0282_1",23.4,34,3.82,8.3,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16775","LXCOLL_20160105_1_0242_1_01","LXCOLL_20160105_1_0242_1",21.9,21.8,5.26,8.2,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16776","LXCOLL_20160105_1_0243_1_01","LXCOLL_20160105_1_0243_1",22,19.8,5.2,8.2,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16777","LXCOLL_20160105_1_0244_1_01","LXCOLL_20160105_1_0244_1",21.6,12.4,5.83,8.2,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16778","LXCOLL_20160105_1_0246_1_01","LXCOLL_20160105_1_0246_1",21.4,28.9,6.06,8.2,0.7,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"16779","LXCOLL_20160105_1_0247_1_01","LXCOLL_20160105_1_0247_1",21.6,26.9,6.39,8.3,0.7,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"16780","LXCOLL_20160105_1_0249_1_01","LXCOLL_20160105_1_0249_1",21.6,27.2,5.57,8.3,0.7,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"16781","SLCOLL_20160106_1_0255_1_01","SLCOLL_20160106_1_0255_1",20.3,20.6,7.26,8.3,1.3,NA,1.25,NA,NA,NA,NA,NA,NA,NA
"16782","SLCOLL_20160106_1_0256_1_01","SLCOLL_20160106_1_0256_1",20.4,23,7.1,8.2,1.3,NA,1,NA,NA,NA,NA,NA,NA,NA
"16783","SLCOLL_20160106_1_0257_1_01","SLCOLL_20160106_1_0257_1",20.1,18.5,6.48,8.2,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"16784","SLCOLL_20160106_1_0261_1_01","SLCOLL_20160106_1_0261_1",21,15.1,5.68,8.3,1.25,NA,1,NA,NA,NA,NA,NA,NA,NA
"16785","SLCOLL_20160106_1_0262_1_01","SLCOLL_20160106_1_0262_1",20.5,15.6,5.76,8.3,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"16786","SLCOLL_20160106_1_0264_1_01","SLCOLL_20160106_1_0264_1",20.2,7,6.68,8.3,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA
"16787","SLCOLL_20160106_1_0269_1_01","SLCOLL_20160106_1_0269_1",20.3,12.7,6.29,8.3,1.25,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16788","SLCOLL_20160106_1_0270_1_01","SLCOLL_20160106_1_0270_1",19.4,7.5,7.14,8.2,1,NA,0.75,NA,NA,NA,NA,NA,NA,NA
"16789","SLCOLL_20160106_1_0271_1_01","SLCOLL_20160106_1_0271_1",19.3,4,6.18,8.3,0.7,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"16790","LXCOLL_20160202_1_0242_1_01","LXCOLL_20160202_1_0242_1",22.3,3.3,6.11,7.9,1.2,NA,1,NA,NA,NA,NA,NA,NA,NA
"16791","LXCOLL_20160202_1_0243_1_01","LXCOLL_20160202_1_0243_1",22.4,3.7,6.28,7.9,0.7,NA,0.7,NA,NA,NA,NA,NA,NA,NA
"16792","LXCOLL_20160202_1_0244_1_01","LXCOLL_20160202_1_0244_1",21.7,2.6,5.91,7.9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16793","LXCOLL_20160202_1_0246_1_01","LXCOLL_20160202_1_0246_1",22.8,6,6.86,7.9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16794","LXCOLL_20160202_1_0247_1_01","LXCOLL_20160202_1_0247_1",22.6,3.7,7.83,7.9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16795","LXCOLL_20160202_1_0249_1_01","LXCOLL_20160202_1_0249_1",23.1,4.3,7.38,7.9,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16796","SLCOLL_20160203_1_0255_1_01","SLCOLL_20160203_1_0255_1",20.5,0.4,7.16,7.9,1,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16797","SLCOLL_20160203_1_0256_1_01","SLCOLL_20160203_1_0256_1",20.5,0.3,7.02,8,1,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"16798","SLCOLL_20160203_1_0257_1_01","SLCOLL_20160203_1_0257_1",20.6,0.3,6.44,8,0.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16799","SLCOLL_20160203_1_0261_1_01","SLCOLL_20160203_1_0261_1",20.4,0.4,6.35,7.6,1.1,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16800","SLCOLL_20160203_1_0262_1_01","SLCOLL_20160203_1_0262_1",20.6,0.3,6.73,7.4,1,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16801","SLCOLL_20160203_1_0264_1_01","SLCOLL_20160203_1_0264_1",20.5,0.2,7.05,7.3,0.75,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16802","SLCOLL_20160203_1_0269_1_01","SLCOLL_20160203_1_0269_1",20.5,0.2,6.8,7.5,1,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"16803","SLCOLL_20160203_1_0270_1_01","SLCOLL_20160203_1_0270_1",21,0.2,6.81,7.5,1,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"16804","SLCOLL_20160203_1_0271_1_01","SLCOLL_20160203_1_0271_1",21.2,0.2,6.55,7.5,0.5,NA,0.2,NA,NA,NA,NA,NA,NA,NA
"16805","LXCOLL_20160302_1_0242_1_01","LXCOLL_20160302_1_0242_1",20.6,3.7,5.9,8.3,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16806","LXCOLL_20160302_1_0243_1_01","LXCOLL_20160302_1_0243_1",22.3,8.1,6.77,8.1,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16807","LXCOLL_20160302_1_0244_1_01","LXCOLL_20160302_1_0244_1",22.3,18.6,5.68,8.2,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16808","LXCOLL_20160302_1_0246_1_01","LXCOLL_20160302_1_0246_1",24.8,23.4,8.14,8.1,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16809","LXCOLL_20160302_1_0247_1_01","LXCOLL_20160302_1_0247_1",24.8,20.7,7.69,8.2,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16810","LXCOLL_20160302_1_0249_1_01","LXCOLL_20160302_1_0249_1",25,23.4,7.38,8.2,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16811","SLCOLL_20160303_1_0255_1_01","SLCOLL_20160303_1_0255_1",20.1,1,8.48,8.5,1,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16812","SLCOLL_20160303_1_0256_1_01","SLCOLL_20160303_1_0256_1",20.3,0.5,8.17,8.5,0.75,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16813","SLCOLL_20160303_1_0257_1_01","SLCOLL_20160303_1_0257_1",20.4,0.4,7.96,8.5,0.5,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16814","SLCOLL_20160303_1_0261_1_01","SLCOLL_20160303_1_0261_1",21.4,0.5,8.4,8.5,0.9,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16815","SLCOLL_20160303_1_0262_1_01","SLCOLL_20160303_1_0262_1",21.2,0.5,8.81,8.5,0.6,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16816","SLCOLL_20160303_1_0264_1_01","SLCOLL_20160303_1_0264_1",21.7,0.4,8.54,8.5,0.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16817","SLCOLL_20160302_1_0269_1_01","SLCOLL_20160302_1_0269_1",21.6,0.2,8.85,8.6,1,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16818","SLCOLL_20160302_1_0270_1_01","SLCOLL_20160302_1_0270_1",21.2,0.2,8.58,8.5,1,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16819","SLCOLL_20160302_1_0271_1_01","SLCOLL_20160302_1_0271_1",21.8,0.2,8.34,8.5,0.75,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"16820","LXCOLL_20160406_1_0242_1_01","LXCOLL_20160406_1_0242_1",25.5,6.8,5.32,8.1,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16821","LXCOLL_20160406_1_0243_1_01","LXCOLL_20160406_1_0243_1",25.8,8,6.07,8.1,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16822","LXCOLL_20160406_1_0244_1_01","LXCOLL_20160406_1_0244_1",25,2.7,5.35,8.2,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16823","LXCOLL_20160406_1_0246_1_01","LXCOLL_20160406_1_0246_1",25.7,14,7.1,8.1,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,NA
"16824","LXCOLL_20160406_1_0247_1_01","LXCOLL_20160406_1_0247_1",26,11,7.37,8,0.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA
"16825","LXCOLL_20160406_1_0249_1_01","LXCOLL_20160406_1_0249_1",26.3,11.9,7.68,8,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"16826","SLCOLL_20160407_1_0255_1_01","SLCOLL_20160407_1_0255_1",23.6,8.2,6.69,8.1,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"16827","SLCOLL_20160407_1_0256_1_01","SLCOLL_20160407_1_0256_1",24.1,5.2,6.52,8.1,1,NA,0.4,NA,NA,NA,NA,NA,NA,NA
