"OysterID","Date","Section","StationName","Station","TotalWeight","TarePanWeight","TissueWetWeight","ShellWetWeight","TissueDryWeight","ShellDryWeight","FinalTissueWt","CI","Temperature","Salinity","DO","pH","Group","Year","YearF","GroupYear","pre.post","pre.post.group","GYD"
"ABEC1610-10",2016-10-03,"E","Easthole",12,"50.51",0.97,"5.68","39.39",1.61,34.84,0.64,1.83696900114811,25.7,21.43,6.49,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-11",2016-10-03,"E","Easthole",12,"28.35",1,"3.79","22.83",1.54,20.48,0.54,2.63671875,25.7,21.43,6.49,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-12",2016-10-03,"E","Easthole",12,"42.02",1,"5.4","31.16",1.63,28.89,0.63,2.18068535825545,25.7,21.43,6.49,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-13",2016-10-03,"E","Easthole",12,"84.81",1.02,"10.68","63.75",2.84,58,1.82,3.13793103448276,25.7,21.43,6.49,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-14",2016-10-03,"E","Easthole",12,"21.86",1.01,"4.52","14.89",1.55,12.62,0.54,4.27892234548336,25.7,21.43,6.49,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-15",2016-10-03,"E","Easthole",12,"41.72",1.01,"6.14","31.46",1.74,27.54,0.73,2.65068990559187,25.7,21.43,6.49,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-01",2016-10-03,"E","Cat Point",11,"60.49",1.01,"8.4","47",2.01,43.79,1,2.28362639872117,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-02",2016-10-03,"E","Cat Point",11,"37.31",1.03,"4.02","32.34",1.52,31.26,0.49,1.56749840051184,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-03",2016-10-03,"E","Cat Point",11,"14.28",1.02,"2.91","10.64",1.33,9.94,0.31,3.11871227364185,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-04",2016-10-03,"E","Cat Point",11,"30.79",0.97,"4.49","24.64",1.49,22.95,0.52,2.26579520697168,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-05",2016-10-03,"E","Cat Point",11,"48.38",0.99,"7.82","38.26",1.98,36.97,0.99,2.67784690289424,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-06",2016-10-03,"E","Cat Point",11,"52.19",0.99,"5.31","42.96",1.74,38.97,0.75,1.92455735180908,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1610-07",2016-10-03,"E","Cat Point",11,"38.46",0.98,"5.56","29.48",1.55,26.98,0.57,2.11267605633803,26,21.65,6.65,7.87,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-10-03"
"ABEC1609-14",2016-09-07,"E","Bulkhead",15,"27.36",0.99,"4.95","19.81",1.66,18.31,0.67,3.6592026215183,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-15",2016-09-07,"E","Bulkhead",15,"54.48",0.99,"9.35","43.82",2.19,41.2,1.2,2.9126213592233,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-16",2016-09-07,"E","Bulkhead",15,"27.84",0.98,"5.9","19.92",1.75,18.22,0.77,4.22612513721186,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-17",2016-09-07,"E","Bulkhead",15,"41.66",1,"7.66","31.29",2.03,29.46,1.03,3.49626612355737,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-18",2016-09-07,"E","Bulkhead",15,"23.49",0.99,"4.3","17.68",1.58,16.35,0.59,3.6085626911315,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-19",2016-09-07,"E","Bulkhead",15,"42.21",1.01,"6.38","31.63",1.86,29.41,0.85,2.89017341040462,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-20",2016-09-07,"E","Bulkhead",15,"33.68",1,"6.16","23.68",1.84,21.88,0.84,3.83912248628885,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-21",2016-09-07,"E","Bulkhead",15,"28.55",0.99,"5.63","19.72",1.71,17.64,0.72,4.08163265306122,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-22",2016-09-07,"E","Bulkhead",15,"30.76",0.98,"5.63","22.07",1.82,20.04,0.84,4.19161676646707,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-23",2016-09-07,"E","Bulkhead",15,"21.2",0.99,"3.91","16.58",1.5,15.55,0.51,3.27974276527331,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-24",2016-09-07,"E","Bulkhead",15,"24.72",0.99,"3.99","18.34",1.59,16.76,0.6,3.5799522673031,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-25",2016-09-07,"E","Bulkhead",15,"31.76",0.99,"5.81","20.84",1.81,19.72,0.82,4.15821501014199,27.7,29.07,6.5,7.86,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-12",2016-09-07,"E","Porters",14,"63.32",0.98,"7.83","46.74",1.86,42.62,0.88,2.06475832942281,27.8,27.36,6.48,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-13",2016-09-07,"E","Porters",14,"56.47",0.98,"7.33","40.76",1.94,38.04,0.96,2.52365930599369,27.8,27.36,6.48,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-06",2016-09-07,"E","Easthole",12,"64.12",0.99,"7.15","51.14",2,48.75,1.01,2.07179487179487,27.9,29.54,6.4,7.84,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-07",2016-09-07,"E","Easthole",12,"90.65",0.99,"9.35","68.07",2.11,62.23,1.12,1.79977502812148,27.9,29.54,6.4,7.84,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-08",2016-09-07,"E","Easthole",12,"41.36",0.99,"7.27","29.64",1.92,26.18,0.93,3.55233002291826,27.9,29.54,6.4,7.84,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-09",2016-09-07,"E","Easthole",12,"52.56",1,"6.64","38.56",2,35.04,1,2.85388127853881,27.9,29.54,6.4,7.84,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-10",2016-09-07,"E","Easthole",12,"95.05",0.97,"12.35","71.94",2.57,68.25,1.6,2.34432234432234,27.9,29.54,6.4,7.84,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-11",2016-09-07,"E","Easthole",12,"36.29",0.98,"5.55","27.01",1.7,25.73,0.72,2.79828993392927,27.9,29.54,6.4,7.84,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-01",2016-09-07,"E","Cat Point",11,"27.85",1,"3.82","22.2",1.57,21.32,0.57,2.67354596622889,28.1,27.75,6.4,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-02",2016-09-07,"E","Cat Point",11,"71.96",1,"9.42","56.05",2.6,55.03,1.6,2.90750499727421,28.1,27.75,6.4,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-03",2016-09-07,"E","Cat Point",11,"51.54",0.99,"5.66","41.34",1.59,40.28,0.6,1.48957298907646,28.1,27.75,6.4,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-04",2016-09-07,"E","Cat Point",11,"27.03",1,"3.76","21.74",1.48,21.35,0.48,2.24824355971897,28.1,27.75,6.4,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1609-05",2016-09-07,"E","Cat Point",11,"31.64",0.99,"3.8","26.64",1.37,25.74,0.38,1.47630147630148,28.1,27.75,6.4,7.74,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-09-07"
"ABEC1608-16",2016-08-01,"E","Bulkhead",15,"39.05",0.99,"6.64","28.98",1.8,25.97,0.81,3.11898344243358,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-17",2016-08-01,"E","Bulkhead",15,"26.23",0.99,"4.69","19.12",1.53,16.74,0.54,3.2258064516129,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-18",2016-08-01,"E","Bulkhead",15,"23.32",0.99,"5","16.95",1.61,14.82,0.62,4.18353576248313,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-19",2016-08-01,"E","Bulkhead",15,"24.9",1,"4.39","18.79",1.59,16.3,0.59,3.61963190184049,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-20",2016-08-01,"E","Bulkhead",15,"14.02",1.01,"2.63","11.94",1.28,10.39,0.27,2.59865255052936,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-21",2016-08-01,"E","Bulkhead",15,"44.49",0.99,"8.34","32.95",1.8,30.35,0.81,2.66886326194399,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-22",2016-08-01,"E","Bulkhead",15,"28.22",0.98,"4.84","20.93",1.6,18.98,0.62,3.26659641728135,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-23",2016-08-01,"E","Bulkhead",15,"20.66",0.98,"3.62","15.63",1.42,14.1,0.44,3.12056737588652,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-24",2016-08-01,"E","Bulkhead",15,"20.05",0.98,"3.4","16.31",1.44,14.9,0.46,3.08724832214765,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-25",2016-08-01,"E","Bulkhead",15,"15.24",0.99,"3.45","10.53",1.37,9.2,0.38,4.1304347826087,31.2,18.76,5.66,8.24,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-14",2016-08-01,"E","Porters",14,"38.84",0.99,"3.5","31.47",1.37,28.08,0.38,1.35327635327635,31.4,23.68,5.56,8.22,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-15",2016-08-01,"E","Porters",14,"14.5",0.98,"2.36","11.94",1.25,10.84,0.27,2.49077490774908,31.4,23.68,5.56,8.22,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-06",2016-08-01,"E","Easthole",12,"175.67",0.99,"17.99","145.68",3.28,132.38,2.29,1.72986856020547,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-07",2016-08-01,"E","Easthole",12,"131.85",0.97,"18.75","89.24",3.07,73.85,2.1,2.8436018957346,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-08",2016-08-01,"E","Easthole",12,"21.06",0.99,"3.98","16.3",1.46,14.39,0.47,3.26615705350938,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-09",2016-08-01,"E","Easthole",12,"34.63",0.98,"6.33","24.63",1.89,21.52,0.91,4.22862453531599,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-10",2016-08-01,"E","Easthole",12,"215.4",0.98,"17.88","181.28",3,162.96,2.02,1.23956799214531,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-11",2016-08-01,"E","Easthole",12,"23.35",0.99,"3.8","18.04",1.44,15.14,0.45,2.97225891677675,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-12",2016-08-01,"E","Easthole",12,"18.5",0.99,"3.19","14.65",1.41,13.16,0.42,3.19148936170213,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-13",2016-08-01,"E","Easthole",12,"10.78",1,"2.1","9.09",1.17,7.77,0.17,2.18790218790219,31,18.96,5.91,8.36,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-01",2016-08-01,"E","Cat Point",11,"60.28",1,"7.87","48.47",1.93,46.34,0.93,2.00690548122572,31.4,18.04,5.52,8.17,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-02",2016-08-01,"E","Cat Point",11,"29.35",0.99,"7.08","21.15",1.72,20.14,0.73,3.62462760675273,31.4,18.04,5.52,8.17,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-03",2016-08-01,"E","Cat Point",11,"36",0.99,"6.17","27.86",1.74,26.88,0.75,2.79017857142857,31.4,18.04,5.52,8.17,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-04",2016-08-01,"E","Cat Point",11,"54.65",0.98,"7.85","42.12",1.98,39.67,1,2.52079657171666,31.4,18.04,5.52,8.17,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1608-05",2016-08-01,"E","Cat Point",11,"32.55",0.97,"4.78","25.96",1.52,25.05,0.55,2.19560878243513,31.4,18.04,5.52,8.17,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-08-01"
"ABEC1607-20",2016-07-05,"E","Bulkhead",15,"16.52",1.03,"3.01","13.67",1.4,12.99,0.37,2.84834488067744,30.3,14.72,6.7,8.31,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-21",2016-07-05,"E","Bulkhead",15,"33.12",1.03,"7.61","24.43",1.94,23.14,0.91,3.93258426966292,30.3,14.72,6.7,8.31,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-22",2016-07-05,"E","Bulkhead",15,"16.39",1.03,"4.6","11.97",1.53,11.09,0.5,4.50856627592426,30.3,14.72,6.7,8.31,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-23",2016-07-05,"E","Bulkhead",15,"24.05",1.04,"4.82","17.48",1.54,16.23,0.5,3.08071472581639,30.3,14.72,6.7,8.31,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-24",2016-07-05,"E","Bulkhead",15,"29.52",1.04,"5.76","22.57",1.75,21.74,0.71,3.26586936522539,30.3,14.72,6.7,8.31,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-25",2016-07-05,"E","Bulkhead",15,"29.31",1.02,"5.69","22.74",1.73,21.75,0.71,3.26436781609195,30.3,14.72,6.7,8.31,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-16",2016-07-05,"E","Porters",14,"24.87",1,"4.81","17.58",1.51,16.21,0.51,3.14620604565083,30,15.41,6.77,8.26,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-17",2016-07-05,"E","Porters",14,"24.4",1.01,"3.48","18.53",1.43,18.53,0.42,2.26659471127901,30,15.41,6.77,8.26,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-18",2016-07-05,"E","Porters",14,"55.03",1,"7.04","41.52",1.89,39.94,0.89,2.22834251377066,30,15.41,6.77,8.26,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-19",2016-07-05,"E","Porters",14,"41.65",1.01,"6.48","33.08",1.69,30.66,0.68,2.21787345075016,30,15.41,6.77,8.26,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-08",2016-07-05,"E","Easthole",12,"34.28",1.01,"6.97","24.24",1.9,22.92,0.89,3.88307155322862,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-09",2016-07-05,"E","Easthole",12,"31.96",1.01,"5.39","25.53",1.66,25.08,0.65,2.59170653907496,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-10",2016-07-05,"E","Easthole",12,"24.87",1,"4.74","19.07",1.59,18.18,0.59,3.24532453245325,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-11",2016-07-05,"E","Easthole",12,"25.12",0.99,"4.25","19.79",1.5,19.17,0.51,2.660406885759,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-12",2016-07-05,"E","Easthole",12,"35",1.01,"7.25","26.21",1.86,25.26,0.85,3.36500395882819,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-13",2016-07-05,"E","Easthole",12,"56.66",1,"8.44","42.86",1.97,41.41,0.97,2.34242936488771,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-14",2016-07-05,"E","Easthole",12,"23.74",1.01,"4.49","18.12",1.53,17.17,0.52,3.02853814793244,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
"ABEC1607-15",2016-07-05,"E","Easthole",12,"190.29",1.02,"23.95","145.54",3.54,138.58,2.52,1.81844421994516,30.2,16.14,6.73,8.32,"East Section",2016,"2016","East Section.2016","Pre-closure","Pre-closure.East Section","East Section.2016.2016-07-05"
